start_seconds,end_seconds,label,avg_energy,avg_line_length,zero_crossing_rate,delta_power,theta_power,alpha_power,beta_power,gamma_power,hfo_power,hfo_to_beta,hfo_to_total,pac_proxy,wavelet_detail_energy,wavelet_entropy,sample_entropy,katz_fractal_dimension,higuchi_fractal_dimension,mean_abs_connectivity,max_abs_connectivity,connectivity_spread,spatial_concentration,channel_energy_iqr
63.0,64.998046875,preictal,0.7321927619647814,0.5639134348611834,0.25684261974584555,0.001712028940647717,0.01600551007655521,0.014457778605967093,0.0001621987291984993,6.319576802979358e-05,0.00032915775799941487,2.0293360514590817,0.010056799772365267,0.03868223013913492,3.2161396181031034,0.7440666831664126,2.1579795936098565,3.570980155652584,1.607383575945158,0.18065157960303382,0.40593543230829915,0.39297641669287975,0.08602688441986658,0.029337120750603574
64.0,65.998046875,preictal,0.7651047505482417,0.5901778395961191,0.2590420332355816,0.0015961052813200094,0.0167332933448326,0.014590293096284465,0.00016658149527844958,7.894246023093468e-05,0.0001969135750372747,1.1820784333199323,0.005902308202266664,0.0399925119368244,3.360060689690918,0.7524754248725883,2.1305332776581003,3.5543863623937555,1.601657079291459,0.14817928663164237,0.314767765767845,0.31294247322490065,0.09047790451944658,0.03551694380316095
65.0,66.998046875,preictal,0.8051271565486467,0.6235154330032194,0.2708536982730531,0.0017992749230419304,0.017105822093760818,0.014316806685439463,0.00019532050733408478,8.140878964693979e-05,0.00022059267778429484,1.1293824259045133,0.0065420443919822335,0.033416594344567466,3.4000120618399965,0.7637536107804427,2.2255196915345916,3.369052896385264,1.6151180009317514,0.1616991357795446,0.45226586709751554,0.44848137919000136,0.08908819741410956,0.013887712132388708
66.0,67.998046875,preictal,0.8702081443369161,0.6691638757061374,0.29121863799283154,0.0015863665443688934,0.01772492850761535,0.014144885445411174,0.00018574326257648143,7.746002385349522e-05,0.0002224701510912257,1.1977228690960084,0.006554448821898844,0.030946999303989715,3.372318245246071,0.7785192430527527,2.261520523837461,3.438598107912752,1.6373667832362913,0.1750607484183897,0.5189429129235608,0.5178096804027565,0.08486010231244405,0.02099586360821948
67.0,68.998046875,preictal,0.9548746218482943,0.7222795378461869,0.30808080808080807,0.0019210663116302179,0.0182419564586871,0.014417241664142206,0.00018687404107811263,7.744795556917509e-05,0.00031130003171524233,1.66581920153329,0.008854847770361291,0.035485067130505886,3.5284455996774837,0.7782202221218308,1.996688383576565,3.3134035594297817,1.6161941510765951,0.1555104356333261,0.4590574947303997,0.45744027806415677,0.0872003522744691,0.01921483496635823
68.0,69.998046875,preictal,1.0493693267246411,0.7820161036577703,0.3188334962528511,0.0016453127845962835,0.01890087055954224,0.014700422074420036,0.0001577517944084925,8.772056540430635e-05,0.0006223617119028593,3.945170760597031,0.017233043166499123,0.03423051572025324,3.086514835644934,0.8412672383421539,2.1215607150559435,3.3596787833117006,1.6196389884903342,0.1928889329646505,0.37990547401914043,0.3726344141725003,0.08919659353431117,0.034581888117292126
69.0,70.998046875,preictal,1.1195027869610004,0.8219791097282254,0.3265721733463669,0.001653751833401996,0.01953770918238599,0.01463993739347047,0.0001734861921287535,6.846562532945918e-05,0.0005880567323358878,3.3896262030655353,0.01604021135774964,0.035528590319878435,3.079378794219471,0.8572512201026936,2.1079795600651114,3.459040410714359,1.6278639172407459,0.17686238077157326,0.38065407895545045,0.38045016004674026,0.08854007439576936,0.05548296671795372
70.0,71.998046875,preictal,1.1860048794458489,0.8577695471845469,0.3333333333333333,0.001872525349149234,0.020955357767554948,0.014570157721318026,0.00016068758986370626,7.775465791894175e-05,0.0003551747060950669,2.2103293481903163,0.009348754894871622,0.032476189255266075,3.64799007059741,0.8218853172782361,1.9611150644507094,3.424233660298039,1.6379438768552268,0.14319918545356275,0.548839054021418,0.5431233653951876,0.08517694934106128,0.020228800382856793
71.0,72.998046875,preictal,1.277258145128967,0.9049734826331015,0.3391984359726295,0.001731465596718746,0.021791674338541994,0.014427932520356575,0.00016762909836010517,6.819672577614475e-05,0.0004042027271049595,2.4112777541694568,0.010473987683303872,0.0331388355514949,3.766180416280969,0.8331480693095346,2.0782406550152843,3.457987445874981,1.613757925205326,0.14123215132831407,0.5078387882468938,0.5026572168650003,0.08571265262037475,0.027098086001674737
72.0,73.998046875,preictal,1.3780850725894351,0.9566121764631031,0.34799608993157377,0.0020188358040289446,0.02236189181020201,0.014611501404723346,0.00013720867590899177,6.683549225540321e-05,0.00044726349204595074,3.2597081006343243,0.01128212864516927,0.03627146300186711,3.8166785514943373,0.8429528929476676,1.947591499477392,3.5161086840288007,1.6075454846783221,0.12646804042853857,0.31516815075035315,0.3053298257036124,0.08740835067945374,0.0290111544870717
73.0,74.998046875,preictal,1.472173424511963,1.0064615708352624,0.35540892798957313,0.0017524104201067992,0.022769031402263232,0.014393211972348462,0.00015289557319988126,7.381887656007477e-05,0.00045825875245283817,2.9971813158543315,0.011572299428882268,0.027258861674410505,3.7955848211573695,0.8529903100676773,2.1121062626205984,3.633802899768687,1.6179350339266578,0.12312136164711808,0.3686831413443668,0.3682590917106711,0.08479911910831343,0.015428371612011604
74.0,75.998046875,ictal,1.5694492370798192,1.0416909264261884,0.3572825024437927,0.0017673333048287207,0.02334683983721689,0.015159152126955804,0.0001457358409965226,7.171347679716089e-05,0.0004916879716300987,3.3738069815979532,0.01199752110873328,0.03215752759078156,4.174074474330092,0.8530773908808004,2.1347481855163215,3.4602816828551544,1.6269985492722012,0.1319168482648881,0.5679585235233422,0.5672629160240245,0.08515819193171702,0.031133782093229367
75.0,76.998046875,ictal,1.7443525850093,1.05370908487116,0.3384652981427175,0.0018991008467859189,0.0246368340504355,0.016573040648670895,0.0002502296652486408,8.291808169818497e-05,0.0004963441479161891,1.983546450723769,0.011296346129711766,0.02566923057180053,5.695359590872784,0.8225033207176397,2.3107706492912574,3.465302584872532,1.6027221107112464,0.1762464475610048,0.5732528957356143,0.5691988080467962,0.0864789044198484,0.035595359826975814
76.0,77.998046875,ictal,2.102716681586822,1.0545374809916923,0.3006679700228087,0.002107610142567504,0.02505491847214353,0.018516366050885216,0.0002099011086177569,8.064495394502528e-05,0.00045782458693348804,2.1811338149404276,0.009861114454302017,0.030166431752033988,9.280413685232455,0.7662128736859602,1.9511566312087514,3.3815887983119306,1.5913556301203176,0.3185410466801554,0.5132487652263413,0.37878727807420753,0.08475762905275316,0.029668752071144056
77.0,78.998046875,ictal,2.703881512459367,1.0582921677095312,0.2524437927663734,0.0031299051790481523,0.024892426796478972,0.021330671959760034,0.00028674189447731223,6.533732638302585e-05,0.0005130213405930043,1.789133577409695,0.010215864089622077,0.033022117517041365,15.428899250123921,0.6944557014524099,1.9455427619716856,3.5524815462480923,1.5790830522157548,0.49359860732842825,0.6464985847063244,0.315139527082029,0.08444235762530575,0.030742204826839536
78.0,79.998046875,ictal,3.185669799413501,1.0595107674775168,0.21407624633431085,0.0025882144890989165,0.024401711511165203,0.021252301499643637,0.0002383195717993823,5.8339497392940256e-05,0.0005539761378496487,2.3244998686726235,0.011284249807803046,0.037398450950944996,19.583422478103397,0.6765226629920784,2.130842428884821,3.6650129158197715,1.5621713337746028,0.6248230522831487,0.7856216194442804,0.3444006809819362,0.08444072022882666,0.032589766899165706
79.0,80.998046875,ictal,3.4176758723128824,1.058303486296183,0.19778429455848812,0.0027836691726580583,0.02388129832178168,0.022836754595610007,0.0002665205750876425,7.28265500874873e-05,0.0004925621931823097,1.8481137709783393,0.009785945691057207,0.04140268232014522,21.79975111315963,0.6627976223235769,2.003266019394415,3.9566754592697015,1.5570390073572806,0.6459171576883567,0.7910120903184564,0.3161651589744989,0.0850545505640708,0.04565075883489822
80.0,81.998046875,ictal,3.483901794869457,1.0546496949332207,0.19338546757901598,0.0029418890876498644,0.023451524644215366,0.023090785948642736,0.0001823486212126402,9.277054713185402e-05,0.000479074334022485,2.6272296637448473,0.009536020046313301,0.04304413183983146,23.06069662406972,0.6448998309282178,1.9863976511112689,3.39091434959356,1.5539429993592666,0.6063309490690999,0.7133896122421485,0.23708545841336764,0.08606659296017778,0.09264581596947563
81.0,82.998046875,ictal,3.465072200690669,1.0575759810736274,0.19248941023134572,0.0026370767027549175,0.02473479102113527,0.023480961975291873,0.00022348333887457888,9.794830328782047e-05,0.0004810536472958675,2.1525161437188602,0.009312761679778658,0.039833958407086575,22.737337832865254,0.6488662838889491,1.9525005319076278,3.701223196658487,1.5572398035406987,0.5888070257092443,0.7184256387233505,0.2489183634619398,0.08499472248590025,0.04033199821499167
82.0,83.998046875,ictal,3.4673490268899774,1.058847792882703,0.19599217986314763,0.0027996905765442404,0.02449139253415503,0.02347652413725446,0.00018734216027951566,7.421192496818975e-05,0.00047917239820535295,2.5577256062640803,0.00930281284968783,0.038883724522268744,22.916749179546784,0.6444976993226841,2.058272692898303,3.7468962278917974,1.560734614143847,0.5869635293918171,0.7998536571418866,0.33143060370285476,0.08534082625216612,0.08353570613504013
83.0,84.998046875,ictal,3.4501634945972097,1.0585265839950726,0.2006353861192571,0.002445692847847672,0.024055646316494563,0.023256770610427396,0.0001833854674523259,8.136164609646127e-05,0.0004624994858678562,2.5219935379806038,0.009161061938017247,0.04369303342027898,22.953266596702473,0.6423939886009633,1.8235241505391107,3.8375819088195,1.5574028404365217,0.5852016528034064,0.7915012130034174,0.31279882774928874,0.08511934990255846,0.05649025019910603
84.0,85.998046875,ictal,3.4606488213047597,1.0623189276430798,0.20112414467253178,0.002450973481119971,0.0234435063372691,0.023359922744238763,0.0002118012808032463,6.668570784510182e-05,0.00047792471183188626,2.2564663138630427,0.009556427131161793,0.042206335045354794,22.891515022234277,0.6472797721094976,1.75137536949733,3.798617681610855,1.5593270379825481,0.5846644355802706,0.7050432424561047,0.22067429053528076,0.08552664694951298,0.09348615663752602
85.0,86.998046875,ictal,3.468902215104171,1.0606127996003867,0.20087976539589444,0.0029524065023400197,0.024127989674550664,0.023287292339619004,0.0002541515666237928,8.771261481970283e-05,0.00043194027678564005,1.6995314370561365,0.008445984722288238,0.042033375681049874,22.792383991380216,0.6523854357663691,1.8966187712583384,3.5930139302286404,1.5593669899665237,0.5879288636255074,0.7186774283516496,0.23627869607345442,0.08554912372762033,0.03960514700567508
86.0,87.998046875,ictal,3.485420310248324,1.062704697394217,0.20039100684261976,0.0025945260086872013,0.02478322749646186,0.02373761599223888,0.00018799276465846304,6.900856919948986e-05,0.0004230648987247879,2.250419845005974,0.008167995588692228,0.03854604585306407,22.71988559065896,0.6514364629771675,2.1727679614514677,3.7865243572680876,1.5597508215852176,0.5876908283285667,0.8036073366586675,0.3264856991912327,0.08474288526354323,0.04840740888384598
87.0,88.998046875,ictal,3.4695378096581417,1.066947501359353,0.20299771912675138,0.0029024037625850346,0.0243905491763593,0.024110250304574237,0.0002096740448385212,9.495134700142832e-05,0.00049709767916343,2.3708003951841956,0.009522045230875196,0.04157198487123874,22.636444239835907,0.6498429198727137,1.871514664114543,3.6823695066082354,1.5592458730097782,0.5829646917154807,0.7850806018314804,0.3115458186796928,0.08570187114911329,0.042935160973436304
88.0,89.998046875,ictal,3.4490705447234826,1.064280569698118,0.19892473118279572,0.0019505228432271995,0.023378146705395092,0.02364725097510141,0.00017713188701798627,8.136227147631849e-05,0.0004885343899798227,2.758010656317121,0.009825128824224424,0.03921571084942667,22.442593280996324,0.6583384473705326,2.047719743196143,3.8167230429028973,1.5556225470262708,0.5882113231260491,0.7027484796127468,0.21843946574717876,0.08606734423792929,0.17159004142561152
